timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727365840778,1407,HTTP Request,200,OK,Thread Group 1-18,text,true,,337,233,88,88,http://127.0.0.1:4001/change_temp_credits/user18/100,1407,0,0
1727365840775,1414,HTTP Request,200,OK,Thread Group 1-19,text,true,,337,233,87,87,http://127.0.0.1:4001/change_temp_credits/user19/100,1414,0,0
1727365841174,1220,HTTP Request,200,OK,Thread Group 1-9,text,true,,337,232,86,86,http://127.0.0.1:4001/change_temp_credits/user9/100,1220,0,0
1727365841177,1234,HTTP Request,200,OK,Thread Group 1-16,text,true,,337,233,85,85,http://127.0.0.1:4001/change_temp_credits/user16/100,1234,0,0
1727365841188,1251,HTTP Request,200,OK,Thread Group 1-12,text,true,,337,233,84,84,http://127.0.0.1:4001/change_temp_credits/user12/100,1251,0,0
1727365840779,1664,HTTP Request,200,OK,Thread Group 1-20,text,true,,337,233,83,83,http://127.0.0.1:4001/change_temp_credits/user20/100,1664,0,0
1727365840780,1668,HTTP Request,200,OK,Thread Group 1-21,text,true,,337,233,82,82,http://127.0.0.1:4001/change_temp_credits/user21/100,1668,0,0
1727365840784,1667,HTTP Request,200,OK,Thread Group 1-24,text,true,,337,233,81,81,http://127.0.0.1:4001/change_temp_credits/user24/100,1667,0,0
1727365840787,1672,HTTP Request,200,OK,Thread Group 1-49,text,true,,337,233,80,80,http://127.0.0.1:4001/change_temp_credits/user49/100,1672,0,0
1727365840890,1575,HTTP Request,200,OK,Thread Group 1-77,text,true,,323,228,79,79,http://127.0.0.1:4001/change_credits/user77/100,1575,0,0
1727365840790,1681,HTTP Request,200,OK,Thread Group 1-46,text,true,,337,233,79,79,http://127.0.0.1:4001/change_temp_credits/user46/100,1681,0,0
1727365840904,1576,HTTP Request,200,OK,Thread Group 1-56,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user56/100,1576,0,0
1727365840900,1584,HTTP Request,200,OK,Thread Group 1-59,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user59/100,1584,0,0
1727365840909,1582,HTTP Request,200,OK,Thread Group 1-66,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user66/100,1582,0,0
1727365840911,1584,HTTP Request,200,OK,Thread Group 1-58,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user58/100,1584,0,0
1727365840919,1580,HTTP Request,200,OK,Thread Group 1-68,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user68/100,1579,0,0
1727365840925,1581,HTTP Request,200,OK,Thread Group 1-67,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user67/100,1581,0,0
1727365840941,1568,HTTP Request,200,OK,Thread Group 1-99,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user99/100,1568,0,0
1727365840935,1579,HTTP Request,200,OK,Thread Group 1-64,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user64/100,1579,0,0
1727365840948,1569,HTTP Request,200,OK,Thread Group 1-98,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user98/100,1569,0,0
1727365840951,1572,HTTP Request,200,OK,Thread Group 1-96,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user96/100,1571,0,0
1727365840956,1570,HTTP Request,200,OK,Thread Group 1-95,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user95/100,1569,0,0
1727365840964,1565,HTTP Request,200,OK,Thread Group 1-97,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user97/100,1565,0,0
1727365840996,1536,HTTP Request,200,OK,Thread Group 1-87,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user87/100,1536,0,0
1727365841070,1469,HTTP Request,200,OK,Thread Group 1-60,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user60/100,1469,0,0
1727365841060,1482,HTTP Request,200,OK,Thread Group 1-88,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user88/100,1482,0,0
1727365841004,1540,HTTP Request,200,OK,Thread Group 1-84,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user84/100,1540,0,0
1727365841054,1494,HTTP Request,200,OK,Thread Group 1-28,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user28/100,1494,0,0
1727365841048,1502,HTTP Request,200,OK,Thread Group 1-53,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user53/100,1502,0,0
1727365841065,1488,HTTP Request,200,OK,Thread Group 1-91,text,true,,323,228,78,78,http://127.0.0.1:4001/change_credits/user91/100,1488,0,0
1727365841456,1125,HTTP Request,200,OK,Thread Group 1-52,text,true,,543,228,78,78,http://127.0.0.1:4001/login,1125,0,0
1727365841448,1166,HTTP Request,200,OK,Thread Group 1-51,text,true,,543,228,78,78,http://127.0.0.1:4001/login,1166,0,0
1727365841215,1436,HTTP Request,200,OK,Thread Group 1-27,text,true,,337,233,78,78,http://127.0.0.1:4001/change_temp_credits/user27/100,1436,0,0
1727365841215,1442,HTTP Request,200,OK,Thread Group 1-22,text,true,,337,233,77,77,http://127.0.0.1:4001/change_temp_credits/user22/100,1442,0,0
1727365841238,1424,HTTP Request,200,OK,Thread Group 1-79,text,true,,337,233,76,76,http://127.0.0.1:4001/change_temp_credits/user79/100,1424,0,0
1727365841241,1424,HTTP Request,200,OK,Thread Group 1-75,text,true,,337,233,75,75,http://127.0.0.1:4001/change_temp_credits/user75/100,1423,0,0
1727365841227,1442,HTTP Request,200,OK,Thread Group 1-32,text,true,,337,233,74,74,http://127.0.0.1:4001/change_temp_credits/user32/100,1442,0,0
1727365841206,1469,HTTP Request,200,OK,Thread Group 1-43,text,true,,337,233,73,73,http://127.0.0.1:4001/change_temp_credits/user43/100,1469,0,0
1727365841247,1430,HTTP Request,200,OK,Thread Group 1-45,text,true,,337,233,72,72,http://127.0.0.1:4001/change_temp_credits/user45/100,1430,0,0
1727365841230,1451,HTTP Request,200,OK,Thread Group 1-30,text,true,,337,233,71,71,http://127.0.0.1:4001/change_temp_credits/user30/100,1451,0,0
1727365841189,1494,HTTP Request,200,OK,Thread Group 1-4,text,true,,337,232,70,70,http://127.0.0.1:4001/change_temp_credits/user4/100,1494,0,0
1727365841251,1442,HTTP Request,200,OK,Thread Group 1-15,text,true,,337,233,69,69,http://127.0.0.1:4001/change_temp_credits/user15/100,1442,0,0
1727365841194,1501,HTTP Request,200,OK,Thread Group 1-14,text,true,,337,233,68,68,http://127.0.0.1:4001/change_temp_credits/user14/100,1501,0,0
1727365841245,1454,HTTP Request,200,OK,Thread Group 1-73,text,true,,337,233,67,67,http://127.0.0.1:4001/change_temp_credits/user73/100,1453,0,0
1727365841208,1497,HTTP Request,200,OK,Thread Group 1-69,text,true,,337,233,66,66,http://127.0.0.1:4001/change_temp_credits/user69/100,1497,0,0
1727365841202,1506,HTTP Request,200,OK,Thread Group 1-13,text,true,,337,233,65,65,http://127.0.0.1:4001/change_temp_credits/user13/100,1506,0,0
1727365841237,1477,HTTP Request,200,OK,Thread Group 1-86,text,true,,337,233,64,64,http://127.0.0.1:4001/change_temp_credits/user86/100,1477,0,0
1727365841198,1532,HTTP Request,200,OK,Thread Group 1-11,text,true,,337,233,63,63,http://127.0.0.1:4001/change_temp_credits/user11/100,1532,0,0
1727365841221,1507,HTTP Request,200,OK,Thread Group 1-31,text,true,,337,233,63,63,http://127.0.0.1:4001/change_temp_credits/user31/100,1507,0,0
1727365841243,1481,HTTP Request,200,OK,Thread Group 1-74,text,true,,337,233,63,63,http://127.0.0.1:4001/change_temp_credits/user74/100,1480,0,0
1727365841228,1499,HTTP Request,200,OK,Thread Group 1-29,text,true,,337,233,63,63,http://127.0.0.1:4001/change_temp_credits/user29/100,1498,0,0
1727365841223,1497,HTTP Request,200,OK,Thread Group 1-26,text,true,,337,233,63,63,http://127.0.0.1:4001/change_temp_credits/user26/100,1496,0,0
1727365841219,1516,HTTP Request,200,OK,Thread Group 1-23,text,true,,337,233,58,58,http://127.0.0.1:4001/change_temp_credits/user23/100,1516,0,0
1727365841213,1526,HTTP Request,200,OK,Thread Group 1-50,text,true,,337,233,57,57,http://127.0.0.1:4001/change_temp_credits/user50/100,1526,0,0
1727365841235,1506,HTTP Request,200,OK,Thread Group 1-33,text,true,,337,233,56,56,http://127.0.0.1:4001/change_temp_credits/user33/100,1506,0,0
1727365841226,1518,HTTP Request,200,OK,Thread Group 1-25,text,true,,337,233,55,55,http://127.0.0.1:4001/change_temp_credits/user25/100,1518,0,0
1727365841232,1515,HTTP Request,200,OK,Thread Group 1-34,text,true,,337,233,54,54,http://127.0.0.1:4001/change_temp_credits/user34/100,1515,0,0
1727365841249,1500,HTTP Request,200,OK,Thread Group 1-17,text,true,,337,233,53,53,http://127.0.0.1:4001/change_temp_credits/user17/100,1499,0,0
1727365841259,1493,HTTP Request,200,OK,Thread Group 1-39,text,true,,337,233,52,52,http://127.0.0.1:4001/change_temp_credits/user39/100,1493,0,0
1727365841258,1495,HTTP Request,200,OK,Thread Group 1-35,text,true,,337,233,51,51,http://127.0.0.1:4001/change_temp_credits/user35/100,1495,0,0
1727365841267,1489,HTTP Request,200,OK,Thread Group 1-71,text,true,,337,233,50,50,http://127.0.0.1:4001/change_temp_credits/user71/100,1489,0,0
1727365841261,1497,HTTP Request,200,OK,Thread Group 1-38,text,true,,337,233,49,49,http://127.0.0.1:4001/change_temp_credits/user38/100,1497,0,0
1727365841270,1492,HTTP Request,200,OK,Thread Group 1-82,text,true,,337,233,48,48,http://127.0.0.1:4001/change_temp_credits/user82/100,1491,0,0
1727365841279,1484,HTTP Request,200,OK,Thread Group 1-37,text,true,,337,233,47,47,http://127.0.0.1:4001/change_temp_credits/user37/100,1484,0,0
1727365841280,1485,HTTP Request,200,OK,Thread Group 1-44,text,true,,337,233,46,46,http://127.0.0.1:4001/change_temp_credits/user44/100,1485,0,0
1727365841409,1359,HTTP Request,200,OK,Thread Group 1-90,text,true,,323,228,45,45,http://127.0.0.1:4001/change_credits/user90/100,1358,0,0
1727365841408,1362,HTTP Request,200,OK,Thread Group 1-55,text,true,,323,228,45,45,http://127.0.0.1:4001/change_credits/user55/100,1361,0,0
1727365841408,1364,HTTP Request,200,OK,Thread Group 1-61,text,true,,323,228,45,45,http://127.0.0.1:4001/change_credits/user61/100,1364,0,0
1727365841409,1365,HTTP Request,200,OK,Thread Group 1-89,text,true,,323,228,45,45,http://127.0.0.1:4001/change_credits/user89/100,1364,0,0
1727365841408,1367,HTTP Request,200,OK,Thread Group 1-57,text,true,,323,228,45,45,http://127.0.0.1:4001/change_credits/user57/100,1367,0,0
1727365841716,1061,HTTP Request,200,OK,Thread Group 1-42,text,true,,337,233,45,45,http://127.0.0.1:4001/change_temp_credits/user42/100,1061,0,0
1727365841718,1061,HTTP Request,200,OK,Thread Group 1-36,text,true,,337,233,44,44,http://127.0.0.1:4001/change_temp_credits/user36/100,1060,0,0
1727365841721,1059,HTTP Request,200,OK,Thread Group 1-94,text,true,,337,233,43,43,http://127.0.0.1:4001/change_temp_credits/user94/100,1059,0,0
1727365841724,1058,HTTP Request,200,OK,Thread Group 1-93,text,true,,337,233,42,42,http://127.0.0.1:4001/change_temp_credits/user93/100,1058,0,0
1727365841730,1053,HTTP Request,200,OK,Thread Group 1-41,text,true,,337,233,41,41,http://127.0.0.1:4001/change_temp_credits/user41/100,1053,0,0
1727365841727,1057,HTTP Request,200,OK,Thread Group 1-40,text,true,,337,233,40,40,http://127.0.0.1:4001/change_temp_credits/user40/100,1057,0,0
1727365841732,1054,HTTP Request,200,OK,Thread Group 1-80,text,true,,337,233,39,39,http://127.0.0.1:4001/change_temp_credits/user80/100,1054,0,0
1727365841739,1048,HTTP Request,200,OK,Thread Group 1-81,text,true,,337,233,38,38,http://127.0.0.1:4001/change_temp_credits/user81/100,1048,0,0
1727365841736,1053,HTTP Request,200,OK,Thread Group 1-72,text,true,,337,233,37,37,http://127.0.0.1:4001/change_temp_credits/user72/100,1053,0,0
1727365841741,1089,HTTP Request,200,OK,Thread Group 1-76,text,true,,337,233,36,36,http://127.0.0.1:4001/change_temp_credits/user76/100,1089,0,0
1727365841692,1146,HTTP Request,200,OK,Thread Group 1-70,text,true,,337,233,35,35,http://127.0.0.1:4001/change_temp_credits/user70/100,1146,0,0
1727365841696,1149,HTTP Request,200,OK,Thread Group 1-78,text,true,,337,233,34,34,http://127.0.0.1:4001/change_temp_credits/user78/100,1149,0,0
1727365841555,1279,HTTP Request,200,OK,Thread Group 1-100,text,true,,323,229,35,35,http://127.0.0.1:4001/change_credits/user100/100,1279,0,0
1727365841770,1158,HTTP Request,200,OK,Thread Group 1-83,text,true,,337,233,33,33,http://127.0.0.1:4001/change_temp_credits/user83/100,1158,0,0
1727365841772,1158,HTTP Request,200,OK,Thread Group 1-92,text,true,,337,233,33,33,http://127.0.0.1:4001/change_temp_credits/user92/100,1158,0,0
1727365841760,1176,HTTP Request,200,OK,Thread Group 1-85,text,true,,337,233,31,31,http://127.0.0.1:4001/change_temp_credits/user85/100,1176,0,0
1727365842466,543,HTTP Request,200,OK,Thread Group 1-77,text,true,,337,233,30,30,http://127.0.0.1:4001/change_temp_credits/user77/100,543,0,0
1727365842483,530,HTTP Request,200,OK,Thread Group 1-56,text,true,,337,233,29,29,http://127.0.0.1:4001/change_temp_credits/user56/100,530,0,0
1727365842486,532,HTTP Request,200,OK,Thread Group 1-59,text,true,,337,233,28,28,http://127.0.0.1:4001/change_temp_credits/user59/100,532,0,0
1727365842501,519,HTTP Request,200,OK,Thread Group 1-68,text,true,,337,233,27,27,http://127.0.0.1:4001/change_temp_credits/user68/100,519,0,0
1727365842492,532,HTTP Request,200,OK,Thread Group 1-66,text,true,,337,233,26,26,http://127.0.0.1:4001/change_temp_credits/user66/100,532,0,0
1727365842496,534,HTTP Request,200,OK,Thread Group 1-58,text,true,,337,233,25,25,http://127.0.0.1:4001/change_temp_credits/user58/100,534,0,0
1727365842507,527,HTTP Request,200,OK,Thread Group 1-67,text,true,,337,233,24,24,http://127.0.0.1:4001/change_temp_credits/user67/100,526,0,0
1727365842519,524,HTTP Request,200,OK,Thread Group 1-98,text,true,,337,233,23,23,http://127.0.0.1:4001/change_temp_credits/user98/100,524,0,0
1727365842511,537,HTTP Request,200,OK,Thread Group 1-99,text,true,,337,233,22,22,http://127.0.0.1:4001/change_temp_credits/user99/100,537,0,0
1727365842524,528,HTTP Request,200,OK,Thread Group 1-96,text,true,,337,233,21,21,http://127.0.0.1:4001/change_temp_credits/user96/100,528,0,0
1727365842527,529,HTTP Request,200,OK,Thread Group 1-95,text,true,,337,233,20,20,http://127.0.0.1:4001/change_temp_credits/user95/100,529,0,0
1727365842516,544,HTTP Request,200,OK,Thread Group 1-64,text,true,,337,233,19,19,http://127.0.0.1:4001/change_temp_credits/user64/100,544,0,0
1727365842530,536,HTTP Request,200,OK,Thread Group 1-97,text,true,,337,233,18,18,http://127.0.0.1:4001/change_temp_credits/user97/100,536,0,0
1727365842533,542,HTTP Request,200,OK,Thread Group 1-87,text,true,,337,233,17,17,http://127.0.0.1:4001/change_temp_credits/user87/100,542,0,0
1727365842539,540,HTTP Request,200,OK,Thread Group 1-60,text,true,,337,233,16,16,http://127.0.0.1:4001/change_temp_credits/user60/100,540,0,0
1727365842543,538,HTTP Request,200,OK,Thread Group 1-88,text,true,,337,233,15,15,http://127.0.0.1:4001/change_temp_credits/user88/100,538,0,0
1727365842545,542,HTTP Request,200,OK,Thread Group 1-84,text,true,,337,233,14,14,http://127.0.0.1:4001/change_temp_credits/user84/100,542,0,0
1727365842549,540,HTTP Request,200,OK,Thread Group 1-28,text,true,,337,233,13,13,http://127.0.0.1:4001/change_temp_credits/user28/100,540,0,0
1727365842551,542,HTTP Request,200,OK,Thread Group 1-53,text,true,,337,233,12,12,http://127.0.0.1:4001/change_temp_credits/user53/100,542,0,0
1727365842554,545,HTTP Request,200,OK,Thread Group 1-91,text,true,,337,233,11,11,http://127.0.0.1:4001/change_temp_credits/user91/100,545,0,0
1727365842583,520,HTTP Request,200,OK,Thread Group 1-52,text,true,,323,228,10,10,http://127.0.0.1:4001/change_credits/user52/100,520,0,0
1727365842615,493,HTTP Request,200,OK,Thread Group 1-51,text,true,,323,228,10,10,http://127.0.0.1:4001/change_credits/user51/100,493,0,0
1727365842770,369,HTTP Request,200,OK,Thread Group 1-55,text,true,,337,233,10,10,http://127.0.0.1:4001/change_temp_credits/user55/100,369,0,0
1727365842768,379,HTTP Request,200,OK,Thread Group 1-90,text,true,,337,233,9,9,http://127.0.0.1:4001/change_temp_credits/user90/100,379,0,0
1727365838737,4916,HTTP Request,200,OK,Thread Group 1-48,text,true,,323,228,8,8,http://127.0.0.1:4001/change_credits/user48/100,4916,0,0
1727365842772,883,HTTP Request,200,OK,Thread Group 1-61,text,true,,337,233,8,8,http://127.0.0.1:4001/change_temp_credits/user61/100,883,0,0
1727365842776,881,HTTP Request,200,OK,Thread Group 1-57,text,true,,337,233,7,7,http://127.0.0.1:4001/change_temp_credits/user57/100,881,0,0
1727365842875,790,HTTP Request,200,OK,Thread Group 1-100,text,true,,337,234,6,6,http://127.0.0.1:4001/change_temp_credits/user100/100,789,0,0
1727365838740,4926,HTTP Request,200,OK,Thread Group 1-47,text,true,,323,228,6,6,http://127.0.0.1:4001/change_credits/user47/100,4926,0,0
1727365842774,896,HTTP Request,200,OK,Thread Group 1-89,text,true,,337,233,5,5,http://127.0.0.1:4001/change_temp_credits/user89/100,896,0,0
1727365843105,710,HTTP Request,200,OK,Thread Group 1-52,text,true,,337,233,4,4,http://127.0.0.1:4001/change_temp_credits/user52/100,710,0,0
1727365843109,720,HTTP Request,200,OK,Thread Group 1-51,text,true,,337,233,3,3,http://127.0.0.1:4001/change_temp_credits/user51/100,720,0,0
1727365843654,375,HTTP Request,200,OK,Thread Group 1-48,text,true,,337,233,2,2,http://127.0.0.1:4001/change_temp_credits/user48/100,375,0,0
1727365843667,379,HTTP Request,200,OK,Thread Group 1-47,text,true,,337,233,1,1,http://127.0.0.1:4001/change_temp_credits/user47/100,379,0,0
